image_path,chosen_expert,chosen_err_pred,chosen_lat_pred_ms,chosen_cost,gate_ms,feat_ms,err_pred_ms,lat_pred_ms,select_ms,mos,raw_score,expert_latency_ms,latency_ms
/shared/hdd/data/b-s-farrahi/LIVEC/Images/101.bmp,musiq,5.822352671090425,73.38162777000291,6.011367395511624,3.927465993911028,0.0044370535761117935,2.0131730707362294,1.8194349249824882,0.03000290598720312,66.35954917017587,70.83268737792969,94.83383898623288,98.7613049801439
/shared/hdd/data/b-s-farrahi/LIVEC/Images/102.bmp,musiq,6.958069600721717,62.088621295845726,7.1310262151309995,3.9322819793596864,0.008279923349618912,2.011852106079459,1.837767893448472,0.03310095053166151,44.69498452012384,52.701133728027344,94.9711250141263,98.90340699348599
/shared/hdd/data/b-s-farrahi/LIVEC/Images/103.bmp,musiq,7.238742449553664,80.1258583585752,7.436221012857287,3.8939770311117172,0.0022259773686528206,1.9926310051232576,1.8248599953949451,0.032930984161794186,39.2345587325164,57.25242233276367,95.75060708448291,99.64458411559463
/shared/hdd/data/b-s-farrahi/LIVEC/Images/104.bmp,musiq,9.007749058844611,71.6078433258057,9.194410092157778,3.953802981413901,0.002495013177394867,2.025255933403969,1.8508050125092268,0.032972078770399094,9.22907379891035,27.593341827392578,95.68536595907062,99.63916894048452
/shared/hdd/data/b-s-farrahi/LIVEC/Images/105.bmp,musiq,7.71817381474019,61.02989219982731,7.889480036016588,3.8544900016859174,0.0025640474632382393,1.9670469919219613,1.8097700085490942,0.03297301009297371,41.33135141830794,56.380821228027344,95.10862303432077,98.96311303600669
/shared/hdd/data/b-s-farrahi/LIVEC/Images/106.bmp,musiq,4.332062607886866,73.50165204634617,4.521234562893807,3.8895540637895465,0.0033209798857569695,1.9804500043392181,1.8304220866411924,0.03353098873049021,68.92207631318136,66.68852996826172,95.2215560246259,99.11111008841544
/shared/hdd/data/b-s-farrahi/LIVEC/Images/107.bmp,musiq,8.182180719830411,67.34307605982606,8.362938739643823,3.8426329847425222,0.002235989086329937,1.9692119676619768,1.796119031496346,0.03251002635806799,27.957533737773925,26.84586524963379,94.96547700837255,98.80810999311507
/shared/hdd/data/b-s-farrahi/LIVEC/Images/108.bmp,musiq,6.653288679515708,67.84434897815922,6.83475934826319,3.8667009212076664,0.0023389002308249474,1.9807739881798625,1.8075199332088232,0.03352598287165165,75.35151515151514,69.55794525146484,90.4811059590429,94.34780688025057
/shared/hdd/data/b-s-farrahi/LIVEC/Images/109.bmp,musiq,9.953841977082638,66.76930933633365,10.13377784123053,5.472323973663151,0.0042458996176719666,3.5677480045706034,1.8044889438897371,0.0341369304805994,50.63793103448276,57.137508392333984,94.94439291302115,100.4167168866843
/shared/hdd/data/b-s-farrahi/LIVEC/Images/10.bmp,musiq,7.693841463596326,59.91213822598531,7.863374428303769,3.9444350404664874,0.002620043233036995,2.030720002949238,1.8357509979978204,0.03283901605755091,82.91071428571429,77.26871490478516,94.95211998000741,98.8965550204739
