image_path,chosen_expert,chosen_err_pred,chosen_lat_pred_ms,chosen_cost,gate_ms,feat_ms,err_pred_ms,lat_pred_ms,select_ms,mos,raw_score,expert_latency_ms,latency_ms
/shared/hdd/data/b-s-farrahi/LIVEC/Images/101.bmp,musiq,5.822352671090425,73.38162777000291,5.822352671090425,3.1488670501857996,0.0017849961295723915,1.6381589230149984,1.4077540254220366,0.046557048335671425,66.35954917017587,70.83268737792969,574.368185014464,577.5170520646498
/shared/hdd/data/b-s-farrahi/LIVEC/Images/102.bmp,musiq,6.958069600721717,62.088621295845726,6.958069600721717,4.865952068939805,0.007060007192194462,2.76867498178035,1.9793909741565585,0.049076974391937256,44.69498452012384,52.701133728027344,14.358440064825118,19.224392133764923
/shared/hdd/data/b-s-farrahi/LIVEC/Images/103.bmp,musiq,7.238742449553664,80.1258583585752,7.238742449553664,5.725402035750449,0.003205961547791958,3.0288880225270987,2.5951520074158907,0.04038901533931494,39.2345587325164,57.25242233276367,93.29775196965784,99.02315400540829
/shared/hdd/data/b-s-farrahi/LIVEC/Images/104.bmp,musiq,9.007749058844611,71.6078433258057,9.007749058844611,5.295315990224481,0.003368011675775051,2.6994029758498073,2.5010290555655956,0.038999016396701336,9.22907379891035,27.593341827392578,9.678795002400875,14.974110992625356
/shared/hdd/data/b-s-farrahi/LIVEC/Images/105.bmp,musiq,7.71817381474019,61.02989219982731,7.71817381474019,5.2295050118118525,0.0041800085455179214,2.6679399888962507,2.454202971421182,0.03825000021606684,41.33135141830794,56.380821228027344,13.758389046415687,18.98789405822754
/shared/hdd/data/b-s-farrahi/LIVEC/Images/106.bmp,musiq,4.332062607886866,73.50165204634617,4.332062607886866,85.21553198806942,0.00212003942579031,82.74546195752919,2.3918270599097013,0.03773707430809736,68.92207631318136,66.68852996826172,11.836683959700167,97.05221594776958
/shared/hdd/data/b-s-farrahi/LIVEC/Images/107.bmp,musiq,8.182180719830411,67.34307605982606,8.182180719830411,84.22232791781425,0.002386048436164856,1.9881180487573147,82.15156896039844,0.036458950489759445,27.957533737773925,26.84586524963379,12.038644985295832,96.26097290311009
/shared/hdd/data/b-s-farrahi/LIVEC/Images/108.bmp,musiq,6.653288679515708,67.84434897815922,6.653288679515708,4.011772922240198,0.002757064066827297,2.4456660030409694,1.4886939898133278,0.027439906261861324,75.35151515151514,69.55794525146484,94.86996196210384,98.88173488434404
/shared/hdd/data/b-s-farrahi/LIVEC/Images/109.bmp,musiq,9.953841977082638,66.76930933633365,9.953841977082638,89.36950098723173,0.0029099173843860626,2.499026944860816,86.7758090607822,0.03737304359674454,50.63793103448276,57.137508392333984,12.061430956237018,101.43093194346875
/shared/hdd/data/b-s-farrahi/LIVEC/Images/10.bmp,musiq,7.693841463596326,59.91213822598531,7.693841463596326,89.2114999005571,0.0028640497475862503,2.209299011155963,86.91135700792074,0.03714591730386019,82.91071428571429,77.26871490478516,12.09641294553876,101.30791284609586
/shared/hdd/data/b-s-farrahi/LIVEC/Images/110.bmp,musiq,9.431394167365047,64.84622593877457,9.431394167365047,3.191349911503494,0.008643022738397121,1.730991993099451,1.3762289891019464,0.02790300641208887,32.13690476190476,39.367218017578125,93.50643202196807,96.69778193347156
/shared/hdd/data/b-s-farrahi/LIVEC/Images/111.bmp,musiq,8.395829339451229,67.2134026838568,8.395829339451229,89.56571505405009,0.0029099173843860626,2.5189860025420785,86.95124799851328,0.037417979910969734,51.84153005464481,65.25784301757812,12.025194009765983,101.59090906381607
/shared/hdd/data/b-s-farrahi/LIVEC/Images/112.bmp,musiq,8.68161045734189,69.17958536928438,8.68161045734189,3.7006039638072252,0.0026050256565213203,2.191627980209887,1.43172696698457,0.027530011720955372,30.31875,41.22925567626953,94.47061596438289,98.17121992819011
/shared/hdd/data/b-s-farrahi/LIVEC/Images/113.bmp,musiq,7.568097499119973,72.21989353497759,7.568097499119973,89.11910105962306,0.0078640878200531,2.4992830585688353,86.52241597883403,0.03836106043308973,68.21714285714286,67.62293243408203,12.070862925611436,101.1899639852345
/shared/hdd/data/b-s-farrahi/LIVEC/Images/114.bmp,tres,5.902898284658151,100.44345750455531,5.902898284658151,89.19926802627742,0.0026299385353922844,86.66577108670026,2.441124990582466,0.03806303720921278,24.871134020618555,17.42576789855957,341.61688992753625,430.8161579538137
/shared/hdd/data/b-s-farrahi/LIVEC/Images/115.bmp,musiq,8.69598331442729,68.71352858855387,8.69598331442729,5.248985951766372,0.006363028660416603,2.8633089968934655,2.237617038190365,0.06965594366192818,31.293785310734464,42.01005172729492,14.24725097604096,19.49623692780733
/shared/hdd/data/b-s-farrahi/LIVEC/Images/116.bmp,musiq,9.583181468838696,82.36146480807255,9.583181468838696,5.327530903741717,0.0067320652306079865,2.9415759490802884,2.2950710263103247,0.032723997719585896,26.097701149425287,40.13188552856445,63.28281795140356,68.61034885514528
/shared/hdd/data/b-s-farrahi/LIVEC/Images/117.bmp,musiq,9.816297820185984,68.94438909081369,9.816297820185984,89.51311104465276,0.0027649803087115288,2.594242920167744,86.82711608707905,0.03712007310241461,70.4327485380117,68.09988403320312,11.724562966264784,101.23767401091754
/shared/hdd/data/b-s-farrahi/LIVEC/Images/118.bmp,musiq,7.150529585405142,73.64217690483873,7.150529585405142,4.082525963895023,0.007884926162660122,2.491834107786417,1.5073189279064536,0.027477042749524117,26.530864197530864,53.99428176879883,93.75749703031033,97.84002299420536
/shared/hdd/data/b-s-farrahi/LIVEC/Images/119.bmp,musiq,7.169083194608175,64.68711999281682,7.169083194608175,4.941761028021574,0.002608983777463436,2.547179930843413,2.3106300504878163,0.03166601527482271,51.31707317073171,55.92407989501953,95.93644097913057,100.87820200715214
/shared/hdd/data/b-s-farrahi/LIVEC/Images/11.bmp,musiq,9.61316589416609,64.03343612364905,9.61316589416609,89.12792289629579,0.009186915121972561,2.510790014639497,86.51925600133836,0.03710889723151922,60.9472891566265,45.0682258605957,11.725338990800083,100.85326188709587
/shared/hdd/data/b-s-farrahi/LIVEC/Images/120.bmp,musiq,8.36121906822541,73.27369710446358,8.36121906822541,4.430325934663415,0.0025619519874453545,2.4815899087116122,1.866137026809156,0.03177195321768522,18.78488372093023,28.407381057739258,94.3823930574581,98.81271899212152
/shared/hdd/data/b-s-farrahi/LIVEC/Images/121.bmp,musiq,8.840849478258365,68.54756859566513,8.840849478258365,89.40211497247219,0.002674991264939308,2.4922570446506143,86.81879797950387,0.03687699791043997,19.75,48.443660736083984,11.72783609945327,101.12995107192546
/shared/hdd/data/b-s-farrahi/LIVEC/Images/122.bmp,musiq,3.4294943797642805,75.06980816983365,3.4294943797642805,89.46135197766125,0.00258604995906353,2.5494570145383477,86.8212019558996,0.03697199281305075,79.36708860759494,65.73755645751953,11.638470110483468,101.09982208814472
/shared/hdd/data/b-s-farrahi/LIVEC/Images/123.bmp,musiq,6.010382326884871,73.29028207651095,6.010382326884871,3.5147620365023613,0.0028209760785102844,2.060167957097292,1.3764880131930113,0.02793001476675272,67.29775280898876,69.990478515625,93.63342891447246,97.14819095097482
/shared/hdd/data/b-s-farrahi/LIVEC/Images/124.bmp,musiq,4.272450301314722,76.4418453310345,4.272450301314722,89.29748006630689,0.00280595850199461,2.4674589512869716,86.73922007437795,0.037193065509200096,70.99459459459459,72.10880279541016,11.69457205105573,100.99205211736262
/shared/hdd/data/b-s-farrahi/LIVEC/Images/125.bmp,musiq,7.9952222786618385,65.69610816095876,7.9952222786618385,89.22534307930619,0.006626942194998264,2.460240968503058,86.67045494075865,0.0370880588889122,81.90502793296089,75.97004699707031,11.675240006297827,100.90058308560401
